GC_ID;Project-paragraaf;AANTAL;ARTIKEL_GC_ID;ARTIKEL_OMSCHRIJVING;ARTIKELKLASSE;GC_OMSCHRIJVING
273317;22PPR0664-024;0,4;7524390;ZA1P5 ABB AFDEKSTROOK 12-M. (SET 5);Afdekprofiel voor kast/lessenaar;V: Verdelers ABB
273317;22PPR0664-024;4;1036312;EMUG20 WIS CONTRAMOER M20 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
273317;22PPR0664-024;4;6413512;ESKV20 WIS KABELWARTEL M20 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
273317;22PPR0664-024;4;7325017;ABB AARDL.AUT. 1P DS201 M C16 A30;Aardlekautomaat;V: Verdelers ABB
273317;22PPR0664-024;6;KLEIN;Kleinmateriaal;;V: Verdelers ABB
273317;22PPR0664-024;4;7911795;UT4BU PHO UNIV.RAILKLEM 4MM2 BLAUW;Verbindingsrijgklem;V: Verdelers ABB
273317;22PPR0664-024;4;7824691;UT4 PHO RAILKLEM GRYS;Verbindingsrijgklem;V: Verdelers ABB
273318;22PPR0664-025;1;2515192;ABB COMPONENTEN COMFORTLINE CZF3;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
273318;22PPR0664-025;1;7907076;ABB COMFORT INSTAL.KAST OPB 3X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers ABB
273318;22PPR0664-025;1;7907077;ABB COMFORT INSTAL.KAST OPB 4X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers ABB
273318;22PPR0664-025;1;7500098;ABB ZA5 SCHEMATAS A5 ZELFKLEVEND;Documenthouder voor kast/lessenaar;V: Verdelers ABB
273318;22PPR0664-025;1;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
273318;22PPR0664-025;1;6413116;EMUG25 WIS CONTRAMOER M25 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
273318;22PPR0664-025;1;7907328;ABB COMPONENTEN COMFORTLINE CZT5;Deursluiting voor kast/lessenaar;V: Verdelers ABB
273318;22PPR0664-025;1;7907279;ABB COMPONENTEN COMFORTLINE CZT23H;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
273318;22PPR0664-025;1;7907281;ABB COMPONENTEN COMFORTLINE CZT24H;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
273318;22PPR0664-025;1;7905249;ABB DS 203NC B16/0,03 AARDLEKAUTOMAAT;Aardlekautomaat;V: Verdelers ABB
273318;22PPR0664-025;1;7909324;ABB SD204/25 LASTSCH AAN-UIT ROOD 4P 25A;Inbouwschakelaar modulair;V: Verdelers ABB
273318;22PPR0664-025;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers ABB
273318;22PPR0664-025;2;7907299;ABB COMPONENTEN COMFORTLINE CZF3;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
273318;22PPR0664-025;0,4;7524390;ZA1P5 ABB AFDEKSTROOK 12-M. (SET 5);Afdekprofiel voor kast/lessenaar;V: Verdelers ABB
273318;22PPR0664-025;4;1036312;EMUG20 WIS CONTRAMOER M20 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
273318;22PPR0664-025;4;6413512;ESKV20 WIS KABELWARTEL M20 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
273318;22PPR0664-025;4;7325017;ABB AARDL.AUT. 1P DS201 M C16 A30;Aardlekautomaat;V: Verdelers ABB
273318;22PPR0664-025;6;KLEIN;Kleinmateriaal;;V: Verdelers ABB
273318;22PPR0664-025;4;7911795;UT4BU PHO UNIV.RAILKLEM 4MM2 BLAUW;Verbindingsrijgklem;V: Verdelers ABB
273318;22PPR0664-025;4;7824691;UT4 PHO RAILKLEM GRYS;Verbindingsrijgklem;V: Verdelers ABB
273319;22PPR0664-026;1;7909324;ABB SD204/25 LASTSCH AAN-UIT ROOD 4P 25A;Inbouwschakelaar modulair;V: Verdelers ABB
273319;22PPR0664-026;1;7907076;ABB COMFORT INSTAL.KAST OPB 3X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers ABB
273319;22PPR0664-026;1;7907077;ABB COMFORT INSTAL.KAST OPB 4X 12MOD;Installatiekast met DIN-rail leeg;V: Verdelers ABB
273319;22PPR0664-026;1;7500098;ABB ZA5 SCHEMATAS A5 ZELFKLEVEND;Documenthouder voor kast/lessenaar;V: Verdelers ABB
273319;22PPR0664-026;1;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
273319;22PPR0664-026;1;6413116;EMUG25 WIS CONTRAMOER M25 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
273319;22PPR0664-026;1;7907328;ABB COMPONENTEN COMFORTLINE CZT5;Deursluiting voor kast/lessenaar;V: Verdelers ABB
273319;22PPR0664-026;1;7907279;ABB COMPONENTEN COMFORTLINE CZT23H;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
273319;22PPR0664-026;1;7907281;ABB COMPONENTEN COMFORTLINE CZT24H;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
273319;22PPR0664-026;1;7905249;ABB DS 203NC B16/0,03 AARDLEKAUTOMAAT;Aardlekautomaat;V: Verdelers ABB
273319;22PPR0664-026;1;2515192;ABB COMPONENTEN COMFORTLINE CZF3;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
273319;22PPR0664-026;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers ABB
273319;22PPR0664-026;2;7907299;ABB COMPONENTEN COMFORTLINE CZF3;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
273319;22PPR0664-026;0,4;7524390;ZA1P5 ABB AFDEKSTROOK 12-M. (SET 5);Afdekprofiel voor kast/lessenaar;V: Verdelers ABB
273319;22PPR0664-026;4;1036312;EMUG20 WIS CONTRAMOER M20 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
273319;22PPR0664-026;4;6413512;ESKV20 WIS KABELWARTEL M20 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
273319;22PPR0664-026;4;7325017;ABB AARDL.AUT. 1P DS201 M C16 A30;Aardlekautomaat;V: Verdelers ABB
273319;22PPR0664-026;6;KLEIN;Kleinmateriaal;;V: Verdelers ABB
273319;22PPR0664-026;4;7911795;UT4BU PHO UNIV.RAILKLEM 4MM2 BLAUW;Verbindingsrijgklem;V: Verdelers ABB
273319;22PPR0664-026;4;7824691;UT4 PHO RAILKLEM GRYS;Verbindingsrijgklem;V: Verdelers ABB
273668;22PPR0965-002;1;4652783;EATO BP-O-850/8-EP-W WANDVERDELER;Schakelkast leeg;V: Verdelers Eaton
273668;22PPR0965-002;1;1877605;WFB-SET-CS EAT WANDBEUGELBEV. CS KASTEN;Componenten voor opstelling/koppeling voor kast/lessenaar;V: Verdelers Eaton
273668;22PPR0965-002;1;10322561;HAGER KWH-METER 1F DIR 40A ECR140D;Elektriciteitsmeter;V: Verdelers Eaton
273668;22PPR0965-002;1;7100760;LEGRAND VERDEELKLEM 4P 125A - 11 AANSL;Aansluitklem voor hoofdkabel;V: Verdelers Eaton
273668;22PPR0965-002;1;7920032;HAGER KWH-METER 3F DIR 80A ECR380D;Elektriciteitsmeter;V: Verdelers Eaton
273668;22PPR0965-002;1;7600097;GRAS TALENTO SMART C15;Digitale schakelklok voor paneelbouw;V: Verdelers Eaton
273668;22PPR0965-002;1;2293817;EP22AP EAT AFSCHERMPL.24PE 250X300;Frontplaat voor kast/lessenaar;V: Verdelers Eaton
273668;22PPR0965-002;1;2293780;EP52AP EAT AFSCHERMPL.48PE 500X300;Frontplaat voor kast/lessenaar;V: Verdelers Eaton
273668;22PPR0965-002;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
273668;22PPR0965-002;1;2293749;EP23RG EAT EP V.DIN-MOD 36PE 250/450;Inbouwunit voor modulaire componenten;V: Verdelers Eaton
273668;22PPR0965-002;1;2293772;EP53RG EAT EP V.DIN-MOD 72PE 500/450;Inbouwunit voor modulaire componenten;V: Verdelers Eaton
273668;22PPR0965-002;1;3228608;IS-100/4 EAT HOOFDSCHAKELAAR 4-POL100A;Inbouwschakelaar modulair;V: Verdelers Eaton
273668;22PPR0965-002;1;7789845;EVG-16/4PHAS/12MODUL EAT KAMRAIL 3P+N/12MOD;Kamrail;V: Verdelers Eaton
273668;22PPR0965-002;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
273668;22PPR0965-002;1;1047267;PLS6-B25/3N EAT INSTALL.AUTOM.B 3P+N 25A;Installatieautomaat;V: Verdelers Eaton
273668;22PPR0965-002;1;7545742;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
273668;22PPR0965-002;1;1047267;PLS6-B25/3N EAT INSTALL.AUTOM.B 3P+N 25A;Installatieautomaat;V: Verdelers Eaton
273668;22PPR0965-002;1;7820046;PLS6-B63/3N-MW EAT INSTAL.AUTOMAAT PLS6-B63/;Installatieautomaat;V: Verdelers Eaton
273668;22PPR0965-002;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
273668;22PPR0965-002;1;OVK1WR0750;OVK PE-unirail 1xWohner WR0750 Cu 20x5. L=748mm;;V: Verdelers Eaton
273668;22PPR0965-002;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
273668;22PPR0965-002;2;7891179;143864 EAT DRAAGPROFIEL BEV.SET BPZ-;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273668;22PPR0965-002;2;3694700;EPTV750 EAT VERT.DRAAGPROF.MIDD.715MM;Montagerail/-profiel;V: Verdelers Eaton
273668;22PPR0965-002;2;2073286;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Eaton
273668;22PPR0965-002;2;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
273668;22PPR0965-002;2;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
273668;22PPR0965-002;2;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
273668;22PPR0965-002;4;2292596;APH05 EAT AFSCHERMPL.HOUD.ENK STAND;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273668;22PPR0965-002;4;10154083;SIEM ZEK.LASTSCH 3P NH00 160A BUSB. VLAG;Veilighedenlastscheider;V: Verdelers Eaton
273668;22PPR0965-002;3;1709850;F3A-D EAT INVOERPLAAT VOOR OP SPARIN;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers Eaton
273668;22PPR0965-002;8;2292580;APH EAT AFSCHERMPL.HOUD.DUB.STAND.;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273668;22PPR0965-002;6;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Eaton
273668;22PPR0965-002;7;7546781;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273668;22PPR0965-002;12;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273668;22PPR0965-002;0,5;01265_1;TS35/15G Snelbevestigingsrail;;V: Verdelers Eaton
273668;22PPR0965-002;10;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
273668;22PPR0965-002;21;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273668;22PPR0965-002;6;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273668;22PPR0965-002;21;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers Eaton
273668;22PPR0965-002;2;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers Eaton
273668;22PPR0965-002;3;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;2;7892591;PHOE PT 16 N BU VERBINDINGSRIJGKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;1;4652783;EATO BP-O-850/8-EP-W WANDVERDELER;Schakelkast leeg;V: Verdelers Eaton
273669;22PPR0965-003;1;1877605;WFB-SET-CS EAT WANDBEUGELBEV. CS KASTEN;Componenten voor opstelling/koppeling voor kast/lessenaar;V: Verdelers Eaton
273669;22PPR0965-003;1;10322457;HAGER KWH-METER 3F DIR 80A ECR380D;Elektriciteitsmeter;V: Verdelers Eaton
273669;22PPR0965-003;1;7600097;GRAS TALENTO SMART C15;Digitale schakelklok voor paneelbouw;V: Verdelers Eaton
273669;22PPR0965-003;1;7920031;HAGER KWH-METER 3F DIR 125A ECR310D;Elektriciteitsmeter;V: Verdelers Eaton
273669;22PPR0965-003;1;2293817;EP22AP EAT AFSCHERMPL.24PE 250X300;Frontplaat voor kast/lessenaar;V: Verdelers Eaton
273669;22PPR0965-003;1;2293780;EP52AP EAT AFSCHERMPL.48PE 500X300;Frontplaat voor kast/lessenaar;V: Verdelers Eaton
273669;22PPR0965-003;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
273669;22PPR0965-003;1;2293749;EP23RG EAT EP V.DIN-MOD 36PE 250/450;Inbouwunit voor modulaire componenten;V: Verdelers Eaton
273669;22PPR0965-003;1;2293772;EP53RG EAT EP V.DIN-MOD 72PE 500/450;Inbouwunit voor modulaire componenten;V: Verdelers Eaton
273669;22PPR0965-003;1;7789134;IS-125/4 EAT HOOFDSCHAKELAAR 4-POL125A;Inbouwschakelaar modulair;V: Verdelers Eaton
273669;22PPR0965-003;1;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
273669;22PPR0965-003;1;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
273669;22PPR0965-003;1;7789845;EVG-16/4PHAS/12MODUL EAT KAMRAIL 3P+N/12MOD;Kamrail;V: Verdelers Eaton
273669;22PPR0965-003;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
273669;22PPR0965-003;1;7820046;PLS6-B63/3N-MW EAT INSTAL.AUTOMAAT PLS6-B63/;Installatieautomaat;V: Verdelers Eaton
273669;22PPR0965-003;1;1047273;PLS6-B32/3N-MW EAT INSTALL.AUTOM.B 3P+N 32A;Installatieautomaat;V: Verdelers Eaton
273669;22PPR0965-003;1;7545742;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
273669;22PPR0965-003;1;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;1;7892585;PHOE PT 10 BU AANSLUITKLEM BLAUW;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;1;OVK1WR0750;OVK PE-unirail 1xWohner WR0750 Cu 20x5. L=748mm;;V: Verdelers Eaton
273669;22PPR0965-003;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
273669;22PPR0965-003;2;7891179;143864 EAT DRAAGPROFIEL BEV.SET BPZ-;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273669;22PPR0965-003;2;7546781;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273669;22PPR0965-003;2;3694700;EPTV750 EAT VERT.DRAAGPROF.MIDD.715MM;Montagerail/-profiel;V: Verdelers Eaton
273669;22PPR0965-003;2;2073286;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Eaton
273669;22PPR0965-003;2;7100760;LEGRAND VERDEELKLEM 4P 125A - 11 AANSL;Aansluitklem voor hoofdkabel;V: Verdelers Eaton
273669;22PPR0965-003;2;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
273669;22PPR0965-003;4;2292596;APH05 EAT AFSCHERMPL.HOUD.ENK STAND;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273669;22PPR0965-003;3;1709850;F3A-D EAT INVOERPLAAT VOOR OP SPARIN;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers Eaton
273669;22PPR0965-003;8;2292580;APH EAT AFSCHERMPL.HOUD.DUB.STAND.;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273669;22PPR0965-003;6;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Eaton
273669;22PPR0965-003;9;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273669;22PPR0965-003;0,5;01265_1;TS35/15G Snelbevestigingsrail;;V: Verdelers Eaton
273669;22PPR0965-003;15;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
273669;22PPR0965-003;13;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;13;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;6;7892590;PHOE PT 16 N VERBINDINGSRIJGKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;1;9405105;ADM432G HAG HAC.4P 32A BK.30MA KL.A6KA;Aardlekautomaat;V: Verdelers Eaton
273669;22PPR0965-003;3;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;3;7892584;PHOE PT 10 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273669;22PPR0965-003;3;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273671;22PPR0965-005;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
273671;22PPR0965-005;1;1877605;WFB-SET-CS EAT WANDBEUGELBEV. CS KASTEN;Componenten voor opstelling/koppeling voor kast/lessenaar;V: Verdelers Eaton
273671;22PPR0965-005;1;10322457;HAGER KWH-METER 3F DIR 80A ECR380D;Elektriciteitsmeter;V: Verdelers Eaton
273671;22PPR0965-005;1;7100760;LEGRAND VERDEELKLEM 4P 125A - 11 AANSL;Aansluitklem voor hoofdkabel;V: Verdelers Eaton
273671;22PPR0965-005;1;7600097;GRAS TALENTO SMART C15;Digitale schakelklok voor paneelbouw;V: Verdelers Eaton
273671;22PPR0965-005;1;7920026;HAGER KWH-METER 1F DIR 40A ECR140D;Elektriciteitsmeter;V: Verdelers Eaton
273671;22PPR0965-005;1;2293817;EP22AP EAT AFSCHERMPL.24PE 250X300;Frontplaat voor kast/lessenaar;V: Verdelers Eaton
273671;22PPR0965-005;1;2293780;EP52AP EAT AFSCHERMPL.48PE 500X300;Frontplaat voor kast/lessenaar;V: Verdelers Eaton
273671;22PPR0965-005;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
273671;22PPR0965-005;1;2293749;EP23RG EAT EP V.DIN-MOD 36PE 250/450;Inbouwunit voor modulaire componenten;V: Verdelers Eaton
273671;22PPR0965-005;1;2293772;EP53RG EAT EP V.DIN-MOD 72PE 500/450;Inbouwunit voor modulaire componenten;V: Verdelers Eaton
273671;22PPR0965-005;1;3125952;EATO IS-63/4 HOOFDSCHAK.;Inbouwschakelaar modulair;V: Verdelers Eaton
273671;22PPR0965-005;1;7611726;1317.804 EAT AANSL.RAIL V.ALAMAT 3-FASE;Kamrail;V: Verdelers Eaton
273671;22PPR0965-005;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
273671;22PPR0965-005;1;1047267;PLS6-B25/3N EAT INSTALL.AUTOM.B 3P+N 25A;Installatieautomaat;V: Verdelers Eaton
273671;22PPR0965-005;1;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers Eaton
273671;22PPR0965-005;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
273671;22PPR0965-005;1;OVK1WR0750;OVK PE-unirail 1xWohner WR0750 Cu 20x5. L=748mm;;V: Verdelers Eaton
273671;22PPR0965-005;1;4652783;EATO BP-O-850/8-EP-W WANDVERDELER;Schakelkast leeg;V: Verdelers Eaton
273671;22PPR0965-005;2;7891179;143864 EAT DRAAGPROFIEL BEV.SET BPZ-;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273671;22PPR0965-005;2;3694700;EPTV750 EAT VERT.DRAAGPROF.MIDD.715MM;Montagerail/-profiel;V: Verdelers Eaton
273671;22PPR0965-005;2;2073286;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Eaton
273671;22PPR0965-005;2;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
273671;22PPR0965-005;2;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
273671;22PPR0965-005;4;2292596;APH05 EAT AFSCHERMPL.HOUD.ENK STAND;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273671;22PPR0965-005;3;1709850;F3A-D EAT INVOERPLAAT VOOR OP SPARIN;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers Eaton
273671;22PPR0965-005;8;2292580;APH EAT AFSCHERMPL.HOUD.DUB.STAND.;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273671;22PPR0965-005;6;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Eaton
273671;22PPR0965-005;8;7546781;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273671;22PPR0965-005;10;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273671;22PPR0965-005;0,5;01265_1;TS35/15G Snelbevestigingsrail;;V: Verdelers Eaton
273671;22PPR0965-005;10;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
273671;22PPR0965-005;20;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273671;22PPR0965-005;20;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers Eaton
273671;22PPR0965-005;3;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273671;22PPR0965-005;7;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
273672;22PPR0965-006;1;7100760;LEGRAND VERDEELKLEM 4P 125A - 11 AANSL;Aansluitklem voor hoofdkabel;V: Verdelers Eaton
273672;22PPR0965-006;1;7891179;143864 EAT DRAAGPROFIEL BEV.SET BPZ-;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273672;22PPR0965-006;1;4652783;EATO BP-O-850/8-EP-W WANDVERDELER;Schakelkast leeg;V: Verdelers Eaton
273672;22PPR0965-006;1;3694700;EPTV750 EAT VERT.DRAAGPROF.MIDD.715MM;Montagerail/-profiel;V: Verdelers Eaton
273672;22PPR0965-006;1;1877605;WFB-SET-CS EAT WANDBEUGELBEV. CS KASTEN;Componenten voor opstelling/koppeling voor kast/lessenaar;V: Verdelers Eaton
273672;22PPR0965-006;1;3692621;143864 EAT DRAAGPROFIEL BEV.SET BPZ-;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
273672;22PPR0965-006;1;10322561;HAGER KWH-METER 1F DIR 40A ECR140D;Elektriciteitsmeter;V: Verdelers Eaton
273672;22PPR0965-006;1;10322457;HAGER KWH-METER 3F DIR 80A ECR380D;Elektriciteitsmeter;V: Verdelers Eaton
273672;22PPR0965-006;1;7600097;GRAS TALENTO SMART C15;Digitale schakelklok voor paneelbouw;V: Verdelers Eaton
273672;22PPR0965-006;1;3694700;EPTV750 EAT VERT.DRAAGPROF.MIDD.715MM;Montagerail/-profiel;V: Verdelers Eaton
273672;22PPR0965-006;1;2293817;EP22AP EAT AFSCHERMPL.24PE 250X300;Frontplaat voor kast/lessenaar;V: Verdelers Eaton
273672;22PPR0965-006;1;2293780;EP52AP EAT AFSCHERMPL.48PE 500X300;Frontplaat voor kast/lessenaar;V: Verdelers Eaton
273672;22PPR0965-006;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
273672;22PPR0965-006;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
273672;22PPR0965-006;1;2293749;EP23RG EAT EP V.DIN-MOD 36PE 250/450;Inbouwunit voor modulaire componenten;V: Verdelers Eaton
273672;22PPR0965-006;1;2293772;EP53RG EAT EP V.DIN-MOD 72PE 500/450;Inbouwunit voor modulaire componenten;V: Verdelers Eaton
273672;22PPR0965-006;1;3125952;EATO IS-63/4 HOOFDSCHAK.;Inbouwschakelaar modulair;V: Verdelers Eaton
273672;22PPR0965-006;1;7789126;IS-100/4 EAT HOOFDSCHAKELAAR 4-POL100A;Inbouwschakelaar modulair;V: Verdelers Eaton
273672;22PPR0965-006;1;7789126;IS-100/4 EAT HOOFDSCHAKELAAR 4-POL100A;Inbouwschakelaar modulair;V: Verdelers Eaton
273672;22PPR0965-006;1;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
273672;22PPR0965-006;1;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
273672;22PPR0965-006;1;7611726;1317.804 EAT AANSL.RAIL V.ALAMAT 3-FASE;Kamrail;V: Verdelers Eaton
273672;22PPR0965-006;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
273672;22PPR0965-006;1;7546781;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
273672;22PPR0965-006;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
273672;22PPR0965-006;1;OVK1WR0750;OVK PE-unirail 1xWohner WR0750 Cu 20x5. L=748mm;;V: Verdelers Eaton
273672;22PPR0965-006;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
273672;22PPR0965-006;2;2073286;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers Eaton
273672;22PPR0965-006;2;7823636;PLS6-B20/3N EAT INSTALL.AUTOM.B 3P+N 20A;Installatieautomaat;V: Verdelers Eaton
273672;22PPR0965-006;2;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
